Human_GeneID	Human_Symbol	Horse_GeneID	Horse_Symbol
8685	MARCO	100052243	MARCO
8689	KRT36	100066701	KRT36
8690	JRKL	100068054	JRKL
8692	HYAL2	100061845	HYAL2
8693	GALNT4	100063207	GALNT4
8694	DGAT1	100147359	DGAT1
8697	CDC23	100072599	CDC23
8698	S1PR4	100068525	S1PR4
8702	B4GALT4	100071082	B4GALT4
8703	B4GALT3	100066144	B4GALT3
8704	B4GALT2	100066149	B4GALT2
8705	B3GALT4	100052704	B3GALT4
8706	B3GALNT1	100062101	B3GALNT1
8707	B3GALT2	100051213	B3GALT2
8708	B3GALT1	100052244	B3GALT1
8710	SERPINB7	100051511	SERPINB7
8714	ABCC3	100070025	ABCC3
8715	NOL4	100052509	NOL4
8717	TRADD	100065824	TRADD
8720	MBTPS1	100055849	MBTPS1
8722	CTSF	100058569	CTSF
8723	SNX4	100060493	SNX4
8725	URI1	100053932	URI1
8726	EED	100061139	EED
8727	CTNNAL1	100059165	CTNNAL1
8728	ADAM19	100059871	ADAM19
8729	GBF1	100060013	GBF1
8731	RNMT	100050190	RNMT
8732	RNGTT	100065700	RNGTT
8733	GPAA1	100063382	GPAA1
8736	MYOM1	100062232	MYOM1
8737	RIPK1	100058015	RIPK1
8738	CRADD	100064582	CRADD
8740	TNFSF14	100060470	TNFSF14
8741	TNFSF13	100147233	TNFSF13
8744	TNFSF9	102150292	TNFSF9
8745	ADAM23	100068579	ADAM23
8751	ADAM15	100063219	ADAM15
8754	ADAM9	100058578	ADAM9
8756	ADAM7	100058838	ADAM7
8760	CDS2	100065724	CDS2
8761	PABPC4	100054235	PABPC4
8763	CD164	100630272	CD164
8766	RAB11A	100066116	RAB11A
8767	RIPK2	100051086	RIPK2
8772	FADD	100061802	FADD
8774	NAPG	100050057	NAPG
8776	MTMR1	100069653	MTMR1
8777	MPDZ	100052067	MPDZ
8780	RIOK3	100050780	RIOK3
8786	RGS11	100066511	RGS11
8787	RGS9	100053338	RGS9
8788	DLK1	100054933	DLK1
8790	FPGT	100533993	FPGT
8792	TNFRSF11A	100056617	TNFRSF11A
8796	SCEL	100629247	SCEL
8798	DYRK4	100058544	DYRK4
8800	PEX11A	100053729	PEX11A
8801	SUCLG2	100063955	SUCLG2
8802	SUCLG1	100067584	SUCLG1
8804	CREG1	100056817	CREG1
8805	TRIM24	100066810	TRIM24
8807	IL18RAP	100050212	IL18RAP
8808	IL1RL2	100058487	IL1RL2
8812	CCNK	100051490	CCNK
8814	CDKL1	100066398	CDKL1
8816	DCAF5	100063741	DCAF5
8819	SAP30	100629571	SAP30
8820	HESX1	100050967	HESX1
8821	INPP4B	100062978	INPP4B
8822	FGF17	100056444	FGF17
8823	FGF16	100071790	FGF16
8824	CES2	100065668	CES2
8825	LIN7A	100050683	LIN7A
8828	NRP2	100066305	NRP2
8831	SYNGAP1	100147004	SYNGAP1
8832	CD84	100058754	CD84
8836	GGH	100052567	GGH
8837	CFLAR	100068181	CFLAR
8838	CCN6	100072430	CCN6
8839	CCN5	100070779	CCN5
8842	PROM1	100068865	PROM1
8844	KSR1	100071912	KSR1
8846	ALKBH1	100059544	ALKBH1
8848	TSC22D1	100059678	TSC22D1
8850	KAT2B	100061976	KAT2B
8851	CDK5R1	100071764	CDK5R1
8852	AKAP4	100052348	AKAP4
8853	ASAP2	100072516	ASAP2
8857	FCGBP	100146404	FCGBP
8858	PROZ	100067119	PROZ
8859	STK19	100059200	STK19
8861	LDB1	100060168	LDB1
8862	APLN	102149746	APLN
8863	PER3	100630305	PER3
8864	PER2	100034167	PER2
8869	ST3GAL5	100067118	ST3GAL5
8870	IER3	100055430	IER3
8872	CDC123	100056777	CDC123
8874	ARHGEF7	100066489	ARHGEF7
8876	VNN1	100146975	VNN1
8880	FUBP1	100066384	FUBP1
8881	CDC16	100069285	CDC16
8883	NAE1	100065540	NAE1
8884	SLC5A6	100071256	SLC5A6
8887	TAX1BP1	100054756	TAX1BP1
8888	MCM3AP	100049836	MCM3AP
8891	EIF2B3	100065686	EIF2B3
8894	EIF2S2	111767440	LOC111767440
8895	CPNE3	100055514	CPNE3
8896	BUD31	100059325	BUD31
8897	MTMR3	100058825	MTMR3
8898	MTMR2	100067900	MTMR2
8899	PRP4K	100059043	PRP4K
8900	CCNA1	100147188	CCNA1
8905	AP1S2	100629680	AP1S2
8906	AP1G2	100052094	AP1G2
8909	ENDOU	100056519	ENDOU
8910	SGCE	100051775	SGCE
8912	CACNA1H	100067492	CACNA1H
8913	CACNA1G	100070000	CACNA1G
8914	TIMELESS	100059661	TIMELESS
8916	HERC3	100053167	HERC3
8924	HERC2	100050955	HERC2
8927	BSN	100062814	BSN
8929	PHOX2B	100054845	PHOX2B
8930	MBD4	100056679	MBD4
8932	MBD2	100070096	MBD2
8935	SKAP2	100054247	SKAP2
8936	WASF1	100066751	WASF1
8938	BAIAP3	100067554	BAIAP3
8939	FUBP3	100069755	FUBP3
8941	CDK5R2	100146135	CDK5R2
8942	KYNU	100057449	KYNU
8943	AP3D1	100068522	AP3D1
8945	BTRC	100070200	BTRC
8971	H1-10	102149966	H1-10
8972	MGAM	100064486	MGAM
8973	CHRNA6	100049908	CHRNA6
8974	P4HA2	100072882	P4HA2
8975	USP13	100065844	USP13
8987	STBD1	100058284	STBD1
8988	HSPB3	100052250	HSPB3
8989	TRPA1	100061564	TRPA1
8999	CDKL2	100050686	CDKL2
9001	HAP1	100066559	HAP1
9020	MAP3K14	100050140	MAP3K14
9021	SOCS3	100050730	SOCS3
9022	CLIC3	100066181	CLIC3
9023	CH25H	100062138	CH25H
9024	BRSK2	100051525	BRSK2
9025	RNF8	100053995	RNF8
9026	HIP1R	100060573	HIP1R
9028	RHBDL1	100066958	RHBDL1
9032	TM4SF5	100072881	TM4SF5
9034	CCRL2	100054419	CCRL2
9037	SEMA5A	100054607	SEMA5A
9043	SPAG9	100070202	SPAG9
9044	BTAF1	100071348	BTAF1
9046	DOK2	100053679	DOK2
9047	SH2D2A	100147561	SH2D2A
9048	ARTN	106782773	ARTN
9050	PSTPIP2	100068770	PSTPIP2
9051	PSTPIP1	100050881	PSTPIP1
9052	GPRC5A	100063606	GPRC5A
9053	MAP7	100073181	MAP7
9056	SLC7A7	106782083	SLC7A7
9058	SLC13A2	100072053	SLC13A2
9060	PAPSS2	100071740	PAPSS2
9063	PIAS2	100068879	PIAS2
9064	MAP3K6	100070933	MAP3K6
9066	SYT7	100062526	SYT7
9068	ANGPTL1	100052931	ANGPTL1
9069	CLDN12	100060361	CLDN12
9070	ASH2L	100059465	ASH2L
9073	CLDN8	100053505	CLDN8
9074	CLDN6	100065839	CLDN6
9075	CLDN2	100054776	CLDN2
9076	CLDN1	100059811	CLDN1
9077	DIRAS3	100146793	DIRAS3
9079	LDB2	100055850	LDB2
9080	CLDN9	100065810	CLDN9
9088	PKMYT1	100068871	PKMYT1
9093	DNAJA3	100066092	DNAJA3
9095	TBX19	100051717	TBX19
9096	TBX18	100065507	TBX18
9097	USP14	100060643	USP14
9100	USP10	100070208	USP10
9101	USP8	100055443	USP8
9104	RGN	100060684	RGN
9108	MTMR7	100053655	MTMR7
9110	MTMR4	100070938	MTMR4
9111	NMI	100050154	NMI
9112	MTA1	100146742	MTA1
9113	LATS1	100060397	LATS1
9117	SEC22C	100055103	SEC22C
9121	SLC16A5	100060017	SLC16A5
9122	SLC16A4	100058580	SLC16A4
9123	SLC16A3	100056191	SLC16A3
9125	CNOT9	100058624	CNOT9
9126	SMC3	100059335	SMC3
9127	P2RX6	100051842	P2RX6
9128	PRPF4	100050303	PRPF4
9130	FAM50A	100630700	FAM50A
9131	AIFM1	100054546	AIFM1
9132	KCNQ4	100067963	KCNQ4
9134	CCNE2	100055302	CCNE2
9135	RABEP1	100072805	RABEP1
9136	RRP9	100060766	RRP9
9138	ARHGEF1	102150569	ARHGEF1
9139	CBFA2T2	100069109	CBFA2T2
9140	ATG12	100073160	ATG12
9141	PDCD5	100629343	PDCD5
9143	SYNGR3	100065638	SYNGR3
9145	SYNGR1	102150091	SYNGR1
9146	HGS	100055613	HGS
9148	NEURL1	100059635	NEURL1
9149	DYRK1B	100147011	DYRK1B
9150	CTDP1	100065422	CTDP1
9152	SLC6A5	100057380	SLC6A5
9153	SLC28A2	100055996	SLC28A2
9156	EXO1	100054824	EXO1
9159	PCSK7	100062727	PCSK7
9162	DGKI	100064856	DGKI
9166	EBAG9	100064267	EBAG9
9169	SCAF11	100055512	SCAF11
9170	LPAR2	102147510	LPAR2
9172	MYOM2	100065193	MYOM2
9173	IL1RL1	100058357	IL1RL1
9175	MAP3K13	100059237	MAP3K13
9180	OSMR	100066819	OSMR
9181	ARHGEF2	100057582	ARHGEF2
9182	RASSF9	100050991	RASSF9
9184	BUB3	100050269	BUB3
9185	REPS2	100056954	REPS2
9187	SLC24A1	100066201	SLC24A1
9188	DDX21	100072661	DDX21
9189	ZBED1	100146234	ZBED1
9191	DEDD	100066256	DEDD
9196	KCNAB3	100062213	KCNAB3
9200	HACD1	100068422	HACD1
9201	DCLK1	100062396	DCLK1
9202	ZMYM4	100069550	ZMYM4
9204	ZMYM6	100629888	ZMYM6
9205	ZMYM5	100049954	ZMYM5
9208	LRRFIP1	100066467	LRRFIP1
9209	LRRFIP2	100050285	LRRFIP2
9210	BMP15	100052461	BMP15
9211	LGI1	100061710	LGI1
9212	AURKB	100073050	AURKB
9214	FCMR	100055720	FCMR
9215	LARGE1	100068935	LARGE1
9217	VAPB	100056253	VAPB
9218	VAPA	100055344	VAPA
9221	NOLC1	100060113	NOLC1
9223	MAGI1	100049816	MAGI1
9227	LRAT	100069704	LRAT
9228	DLGAP2	100065394	DLGAP2
9229	DLGAP1	100051510	DLGAP1
9231	DLG5	100072996	DLG5
9232	PTTG1	100059640	PTTG1
9235	IL32	100065894	IL32
9236	CCPG1	111767693	LOC111767693
9240	PNMA1	100050444	PNMA1
9241	NOG	100033935	NOG
9242	MSC	100061729	MSC
9244	CRLF1	100146959	CRLF1
9245	GCNT3	100068109	GCNT3
9246	UBE2L6	100066866	UBE2L6
9249	DHRS3	100055537	DHRS3
9252	RPS6KA5	100062953	RPS6KA5
9255	AIMP1	100073027	AIMP1
9256	TSPOAP1	100056918	TSPOAP1
9258	MFHAS1	100063334	MFHAS1
9261	MAPKAPK2	100055510	MAPKAPK2
9262	STK17B	100054971	STK17B
9263	STK17A	100064585	STK17A
9265	CYTH3	100061994	CYTH3
9266	CYTH2	100053821	CYTH2
9267	CYTH1	100057600	CYTH1
9271	PIWIL1	100060408	PIWIL1
9275	BCL7B	100061703	BCL7B
9277	WDR46	100052757	WDR46
9282	MED14	100050409	MED14
9283	GPR37L1	100052137	GPR37L1
9290	GPR55	100063969	GPR55
9293	GPR52	100052614	GPR52
9294	S1PR2	100058299	S1PR2
9306	SOCS6	100052089	SOCS6
9311	ASIC3	100063408	ASIC3
9312	KCNB2	100051372	KCNB2
9313	MMP20	100061314	MMP20
9315	NREP	100629522	NREP
9317	PTER	100068537	PTER
9318	COPS2	100055653	COPS2
9320	TRIP12	100056934	TRIP12
9321	TRIP11	100063370	TRIP11
9322	TRIP10	100060571	TRIP10
9324	HMGN3	100069315	HMGN3
9325	TRIP4	100053730	TRIP4
9328	GTF3C5	100069412	GTF3C5
9329	GTF3C4	100069446	GTF3C4
9330	GTF3C3	100055057	GTF3C3
9331	B4GALT6	100052209	B4GALT6
9332	CD163	102149817	CD163
9333	TGM5	100070842	TGM5
9334	B4GALT5	100071419	B4GALT5
9338	TCEAL1	100054457	TCEAL1
9341	VAMP3	100630321	VAMP3
9343	EFTUD2	100050574	EFTUD2
9344	TAOK2	100066000	TAOK2
9349	RPL23	100629497	RPL23
9350	CER1	100062259	CER1
9351	NHERF2	100146142	NHERF2
9352	TXNL1	100053717	TXNL1
9355	LHX2	100067340	LHX2
9358	ITGBL1	100062835	ITGBL1
9362	CPNE6	100054951	CPNE6
9363	RAB33A	100058871	RAB33A
9365	KL	100064836	KL
9367	RAB9A	100050487	RAB9A
9368	NHERF1	100052527	NHERF1
9370	ADIPOQ	100059500	ADIPOQ
9372	ZFYVE9	100062152	ZFYVE9
9376	SLC22A8	100064251	SLC22A8
9378	NRXN1	100052908	NRXN1
9379	NRXN2	100055880	NRXN2
9380	GRHPR	100066566	GRHPR
9381	OTOF	100071343	OTOF
9382	COG1	100061294	COG1
9388	LIPG	100053762	LIPG
9389	SLC22A14	100053787	SLC22A14
9392	TGFBRAP1	100055793	TGFBRAP1
9394	HS6ST1	100068973	HS6ST1
9397	NMT2	100068766	NMT2
9398	CD101	100066219	CD101
9399	STOML1	100062776	STOML1
9400	RECQL5	100059566	RECQL5
9401	RECQL4	100064627	RECQL4
9402	GRAP2	100055418	GRAP2
9404	LPXN	100066577	LPXN
9406	ZRANB2	100053515	ZRANB2
9407	TMPRSS11D	100067298	TMPRSS11D
9409	PEX16	100050344	PEX16
9411	ARHGAP29	100051002	ARHGAP29
9412	MED21	100069077	MED21
9414	TJP2	100050442	TJP2
9415	FADS2	100062709	FADS2
9423	NTN1	100073071	NTN1
9425	CDYL	100060026	CDYL
9435	CHST2	100147045	CHST2
9436	NCR2	100066291	NCR2
9439	MED23	100067556	MED23
9440	MED17	100058462	MED17
9441	MED26	100069894	MED26
9442	MED27	100069513	MED27
9443	MED7	100629872	MED7
9444	QKI	100033866	QKI
9445	ITM2B	100050288	ITM2B
9448	MAP4K4	100058919	MAP4K4
9452	ITM2A	111767494	LOC111767494
9453	GGPS1	100050954	GGPS1
9455	HOMER2	100068333	HOMER2
9457	FHL5	100065970	FHL5
9459	ARHGEF6	100056622	ARHGEF6
9462	RASAL2	100033986	RASAL2
9463	PICK1	100055023	PICK1
9464	HAND2	100066124	HAND2
9465	AKAP7	100067512	AKAP7
9466	IL27RA	102150342	IL27RA
9468	PCYT1B	100052163	PCYT1B
9469	CHST3	100063554	CHST3
9470	EIF4E2	100057254	EIF4E2
9472	AKAP6	100056405	AKAP6
9473	THEMIS2	100070834	THEMIS2
9474	ATG5	100066344	ATG5
9476	NAPSA	100057514	NAPSA
9477	MED20	100054474	MED20
9478	CABP1	100050122	CABP1
9479	MAPK8IP1	100056764	MAPK8IP1
9480	ONECUT2	100053967	ONECUT2
9481	SLC25A27	100055797	SLC25A27
9482	STX8	100073073	STX8
9486	CHST10	100050281	CHST10
9487	PIGL	100073146	PIGL
9488	PIGB	100069185	PIGB
9491	PSMF1	100053261	PSMF1
9493	KIF23	100064697	KIF23
9495	AKAP5	100052129	AKAP5
9497	SLC4A7	100051260	SLC4A7
9498	SLC4A8	100052721	SLC4A8
9500	MAGED1	100147318	MAGED1
9501	RPH3AL	100072327	RPH3AL
9509	ADAMTS2	100630632	ADAMTS2
9510	ADAMTS1	791251	ADAMTS1
9514	GAL3ST1	100063781	GAL3ST1
9515	STXBP5L	100070790	STXBP5L
9516	LITAF	100033923	LITAF
9517	SPTLC2	100059392	SPTLC2
9518	GDF15	111769675	GDF15
9519	TBPL1	100067729	TBPL1
9520	NPEPPS	100069104	NPEPPS
9521	EEF1E1	100062116	EEF1E1
9522	SCAMP1	100073271	SCAMP1
9524	TECR	100065024	TECR
9527	GOSR1	100059771	GOSR1
9528	TMEM59	100050223	TMEM59
9529	BAG5	100146239	BAG5
9530	BAG4	100057730	BAG4
9533	POLR1C	100055372	POLR1C
9535	GMFG	100064427	GMFG
9537	TP53I11	100050141	TP53I11
9538	EI24	100064327	EI24
9541	CIR1	100064837	CIR1
9543	IGDCC3	100066368	IGDCC3
9555	MACROH2A1	100062747	MACROH2A1
9559	VPS26A	102149786	VPS26A
9562	MINPP1	100062448	MINPP1
9563	H6PD	100057646	H6PD
9564	BCAR1	100068908	BCAR1
9568	GABBR2	100063963	GABBR2
9569	GTF2IRD1	100062277	GTF2IRD1
9572	NR1D1	100054466	NR1D1
9573	GDF3	100061071	GDF3
9575	CLOCK	100034166	CLOCK
9576	SPAG6	100066860	SPAG6
9577	BABAM2	100054872	BABAM2
9578	CDC42BPB	100058888	CDC42BPB
9580	SOX13	100054105	SOX13
9581	PREPL	100053492	PREPL
9583	ENTPD4	100053982	ENTPD4
9584	RBM39	100054976	RBM39
9585	KIF20B	100062109	KIF20B
9587	MAD2L1BP	100055413	MAD2L1BP
9590	AKAP12	100063263	AKAP12
9592	IER2	100063913	IER2
9596	OR1R1P	111775755	OR1R2
9601	PDIA4	100060535	PDIA4
9603	NFE2L3	100068518	NFE2L3
9607	CARTPT	100073300	CARTPT
9609	RAB36	100052885	RAB36
9611	NCOR1	100063285	NCOR1
9617	MTRF1	100051407	MTRF1
9618	TRAF4	100072085	TRAF4
9625	AATK	100056201	AATK
9626	GUCA1C	100071815	GUCA1C
9627	SNCAIP	100063985	SNCAIP
9628	RGS6	100055109	RGS6
9630	GNA14	100063170	GNA14
9632	SEC24C	100072867	SEC24C
9636	ISG15	100066364	ISG15
9637	FEZ2	100070318	FEZ2
9638	FEZ1	100049011	FEZ1
9639	ARHGEF10	100065281	ARHGEF10
9641	IKBKE	100055384	IKBKE
9643	MORF4L2	102147396	MORF4L2
9644	SH3PXD2A	100059600	SH3PXD2A
9647	PPM1F	100057884	PPM1F
9648	GCC2	100061081	GCC2
9649	RALGPS1	100067166	RALGPS1
9650	MTFR1	100064104	MTFR1
9652	SKIC3	100065001	SKIC3
9653	HS2ST1	100063266	HS2ST1
9654	TTLL4	100055898	TTLL4
9655	SOCS5	100053252	SOCS5
9656	MDC1	100055473	MDC1
9657	IQCB1	100060805	IQCB1
9662	CEP135	100058972	CEP135
9663	LPIN2	100051300	LPIN2
9665	MARF1	100050501	MARF1
9666	DZIP3	100061685	DZIP3
9667	SAFB2	100064922	SAFB2
9669	EIF5B	100050422	EIF5B
9671	WSCD2	100066971	WSCD2
9674	KIAA0040	100630777	KIAA0040
9675	TTI1	100055499	TTI1
9677	PPIP5K1	100070782	PPIP5K1
9678	PHF14	100064762	PHF14
9679	FAM53B	100057314	FAM53B
9682	KDM4A	100053154	KDM4A
9683	N4BP1	111772739	N4BP1
9684	LRRC14	100063224	LRRC14
9685	CLINT1	100071176	CLINT1
9686	VGLL4	100051473	VGLL4
9687	GREB1	100056879	GREB1
9688	NUP93	100051892	NUP93
9690	UBE3C	100067217	UBE3C
9693	RAPGEF2	100069003	RAPGEF2
9694	EMC2	100063908	EMC2
9695	EDEM1	100059536	EDEM1
9696	CROCC	100147498	CROCC
9697	TRAM2	100069225	TRAM2
9700	ESPL1	100063779	ESPL1
9701	PPP6R2	100055355	PPP6R2
9702	CEP57	100067852	CEP57
9704	DHX34	100066021	DHX34
9706	ULK2	100073154	ULK2
9709	HERPUD1	100062120	HERPUD1
9710	GARRE1	100050138	GARRE1
9711	RUBCN	100070138	RUBCN
9715	FAM131B	100050771	FAM131B
9717	SEC14L5	100069968	SEC14L5
9718	ECE2	100059042	ECE2
9719	ADAMTSL2	100066494	ADAMTSL2
9721	GPRIN2	100052165	GPRIN2
9723	SEMA3E	100057879	SEMA3E
9727	RAB11FIP3	100066724	RAB11FIP3
9728	SECISBP2L	100070100	SECISBP2L
9730	DCAF1	100061218	DCAF1
9732	DOCK4	100055674	DOCK4
9733	SART3	100066913	SART3
9735	KNTC1	100060263	KNTC1
9736	USP34	100064939	USP34
9737	GPRASP1	102150057	GPRASP1
9739	SETD1A	100063523	SETD1A
9741	LAPTM4A	100056409	LAPTM4A
9742	IFT140	100065433	IFT140
9743	ARHGAP32	100072600	ARHGAP32
9744	ACAP1	100072970	ACAP1
9745	ZNF536	100054074	ZNF536
9746	CLSTN3	100053124	CLSTN3
9747	TCAF1	100050922	TCAF1
9748	SLK	100059564	SLK
9749	PHACTR2	100066989	PHACTR2
9750	RIPOR2	100067716	RIPOR2
9751	SNPH	100067697	SNPH
9753	ZSCAN12	111769169	ZSCAN12
9754	STARD8	100066306	STARD8
9758	FRMPD4	100050197	FRMPD4
9759	HDAC4	100067014	HDAC4
9760	TOX	100052782	TOX
9761	MLEC	100050056	MLEC
9762	LZTS3	100052601	LZTS3
9764	KIAA0513	100070301	KIAA0513
9765	ZFYVE16	100065363	ZFYVE16
9766	SUSD6	100053211	SUSD6
9767	JADE3	100051026	JADE3
9768	PCLAF	100053775	PCLAF
9770	RASSF2	100065847	RASSF2
9771	RAPGEF5	100067593	RAPGEF5
9772	TMEM94	100051803	TMEM94
9774	BCLAF1	100067787	BCLAF1
9776	ATG13	100050734	ATG13
9778	KIAA0232	100056560	KIAA0232
9781	RNF144A	100057284	RNF144A
9783	RIMS3	100068020	RIMS3
9786	KIAA0586	100059163	KIAA0586
9788	MTSS1	100067482	MTSS1
9790	BMS1	100056034	BMS1
9791	PTDSS1	100059691	PTDSS1
9792	SERTAD2	100063428	SERTAD2
9793	CKAP5	100050886	CKAP5
9794	MAML1	100067311	MAML1
9796	PHYHIP	100056996	PHYHIP
9798	IST1	100146422	IST1
9801	MRPL19	100068778	MRPL19
9805	SCRN1	100069716	SCRN1
9811	CTIF	100053562	CTIF
9812	DELE1	100072156	DELE1
9813	EFCAB14	100051622	EFCAB14
9814	SFI1	100063118	SFI1
9815	GIT2	100066470	GIT2
9816	URB2	100065914	URB2
9817	KEAP1	100055128	KEAP1
9818	NUP58	100059114	NUP58
9819	TSC22D2	100057563	TSC22D2
9821	RB1CC1	100050327	RB1CC1
9823	ARMCX2	100060746	ARMCX2
9824	ARHGAP11A	100071763	ARHGAP11A
9825	SPATA2	100071437	SPATA2
9826	ARHGEF11	100064689	ARHGEF11
9827	RGP1	100067753	RGP1
9828	ARHGEF17	100065731	ARHGEF17
9829	DNAJC6	100069605	DNAJC6
9830	TRIM14	100064095	TRIM14
9831	ZNF623	102149936	ZNF623
9832	JAKMIP2	100060922	JAKMIP2
9833	MELK	100055291	MELK
9839	ZEB2	100057772	ZEB2
9840	TESPA1	100053043	TESPA1
9841	ZBTB24	100066674	ZBTB24
9842	PLEKHM1	100050008	PLEKHM1
9844	ELMO1	100055551	ELMO1
9847	C2CD5	100068403	C2CD5
9848	MFAP3L	100067185	MFAP3L
9849	ZNF518A	100061148	ZNF518A
9852	EPM2AIP1	100050426	EPM2AIP1
9853	RUSC2	100055624	RUSC2
9854	C2CD2L	100071353	C2CD2L
9855	FARP2	100067721	FARP2
9856	KIAA0319	100067587	KIAA0319
9858	PPP1R26	100146707	PPP1R26
9859	CEP170	100054866	CEP170
9862	MED24	100054553	MED24
9863	MAGI2	100056814	MAGI2
9865	TRIL	102148302	TRIL
9866	TRIM66	100070991	TRIM66
9867	PJA2	100064609	PJA2
9868	TOMM70	100072274	TOMM70
9869	SETDB1	100059254	SETDB1
9870	AREL1	100051130	AREL1
9871	SEC24D	100064058	SEC24D
9873	FCHSD2	100065828	FCHSD2
9874	TLK1	100052963	TLK1
9875	URB1	100063896	URB1
9879	DDX46	100072743	DDX46
9880	ZBTB39	100049990	ZBTB39
9881	TRANK1	100054875	TRANK1
9882	TBC1D4	100051815	TBC1D4
9886	RHOBTB1	100062805	RHOBTB1
9887	SMG7	100055474	SMG7
9889	ZBED4	100054656	ZBED4
9890	PLPPR4	100050850	PLPPR4
9891	NUAK1	100053752	NUAK1
9892	SNAP91	100065464	SNAP91
9895	TECPR2	100058537	TECPR2
9897	WASHC5	100057703	WASHC5
9898	UBAP2L	100056822	UBAP2L
9900	SV2A	100054302	SV2A
9901	SRGAP3	100052590	SRGAP3
9902	MRC2	100064998	MRC2
9903	KLHL21	100059160	KLHL21
9904	RBM19	100056226	RBM19
9905	SGSM2	100072485	SGSM2
9907	AP5Z1	100060677	AP5Z1
9908	G3BP2	100050765	G3BP2
9909	DENND4B	100062197	DENND4B
9911	TMCC2	100054804	TMCC2
9912	ARHGAP44	100073101	ARHGAP44
9913	SUPT7L	100055010	SUPT7L
9914	ATP2C2	100070166	ATP2C2
9915	ARNT2	100067423	ARNT2
9917	FAM20B	100052982	FAM20B
9919	SEC16A	100068746	SEC16A
9920	KBTBD11	111770969	KBTBD11
9921	RNF10	100050260	RNF10
9922	IQSEC1	100055011	IQSEC1
9923	ZBTB40	100058142	ZBTB40
9924	PAN2	100052396	PAN2
9926	LPGAT1	100051072	LPGAT1
9927	MFN2	100055966	MFN2
9928	KIF14	100146944	KIF14
9929	JOSD1	100055255	JOSD1
9933	PUM3	100058365	PUM3
9934	P2RY14	100050149	P2RY14
9935	MAFB	100055709	MAFB
9937	DCLRE1A	100068217	DCLRE1A
9938	ARHGAP25	100061509	ARHGAP25
9940	DLEC1	100054035	DLEC1
9941	EXOG	100049888	EXOG
9943	OXSR1	100050017	OXSR1
9946	CRYZL1	100052191	CRYZL1
9948	WDR1	100056172	WDR1
9949	AMMECR1	100054363	AMMECR1
9950	GOLGA5	111767491	LOC111767491
9953	HS3ST3B1	100063069	HS3ST3B1
9955	HS3ST3A1	100073112	HS3ST3A1
9956	HS3ST2	100068342	HS3ST2
9957	HS3ST1	100056091	HS3ST1
9958	USP15	100055857	USP15
9960	USP3	100067159	USP3
9962	SLC23A2	100052186	SLC23A2
9965	FGF19	100060488	FGF19
9966	TNFSF15	100049906	TNFSF15
9967	THRAP3	100055016	THRAP3
9968	MED12	100056909	MED12
9971	NR1H4	100052821	NR1H4
9972	NUP153	100066078	NUP153
9973	CCS	100052693	CCS
9975	NR1D2	100060122	NR1D2
9976	CLEC2B	100629907	CLEC2B
9978	RBX1	100055581	RBX1
9984	THOC1	100051155	THOC1
9985	REC8	100054815	REC8
9986	RCE1	100052803	RCE1
9987	HNRNPDL	100034002	HNRNPDL
9988	DMTF1	100049982	DMTF1
9989	PPP4R1	100055125	PPP4R1
9990	SLC12A6	100058046	SLC12A6
9991	PTBP3	100057414	PTBP3
9992	KCNE2	100062720	KCNE2
9994	CASP8AP2	100065766	CASP8AP2
10000	AKT3	100054961	AKT3
10001	MED6	100054092	MED6
10002	NR2E3	100063879	NR2E3
10004	NAALADL1	100056368	NAALADL1
10006	ABI1	100055377	ABI1
10007	GNPDA1	100061298	GNPDA1
10008	KCNE3	100065199	KCNE3
10009	ZBTB33	100062002	ZBTB33
10010	TANK	100051339	TANK
10013	HDAC6	100062208	HDAC6
10014	HDAC5	100051252	HDAC5
10015	PDCD6IP	100050741	PDCD6IP
10016	PDCD6	100057312	PDCD6
10018	BCL2L11	100064312	BCL2L11
10019	SH2B3	100057885	SH2B3
10020	GNE	100067216	GNE
10021	HCN4	100063001	HCN4
10023	FRAT1	111773577	FRAT1
10024	TROAP	100059286	TROAP
10026	PIGK	100066781	PIGK
10038	PARP2	100072572	PARP2
10042	HMGXB4	100054243	HMGXB4
10043	TOM1	100054292	TOM1
10044	SH2D3C	100070448	SH2D3C
10045	SH2D3A	100065982	SH2D3A
10046	MAMLD1	100069293	MAMLD1
10047	CST8	100630201	CST8
10048	RANBP9	100065036	RANBP9
10049	DNAJB6	100067238	DNAJB6
10050	SLC17A4	100052756	SLC17A4
10051	SMC4	100052753	SMC4
10052	GJC1	100050732	GJC1
10054	UBA2	100057234	UBA2
10056	FARSB	100056565	FARSB
10057	ABCC5	100066941	ABCC5
10059	DNM1L	100070034	DNM1L
10062	NR1H3	100051253	NR1H3
10069	RWDD2B	100065582	RWDD2B
10072	DPP3	100058485	DPP3
10073	SNUPN	100051100	SNUPN
10075	HUWE1	100060375	HUWE1
10078	TSSC4	100060412	TSSC4
10079	ATP9A	100052707	ATP9A
10082	GPC6	100058693	GPC6
10083	USH1C	102149805	USH1C
10084	PQBP1	100062415	PQBP1
10085	EDIL3	100073246	EDIL3
10087	CERT1	100065557	CERT1
10089	KCNK7	100051469	KCNK7
10090	UST	100060503	UST
10092	ARPC5	100051848	ARPC5
10095	ARPC1B	100059292	ARPC1B
10097	ACTR2	100063005	ACTR2
10098	TSPAN5	100053658	TSPAN5
10099	TSPAN3	100061150	TSPAN3
