Human_Entrez_ID	Human_Symbol	Mouse_Entrez_ID	Mouse_Symbol
9340	GLP2R	93896	Glp2r
9341	VAMP3	22319	Vamp3
9342	SNAP29	67474	Snap29
9343	EFTUD2	20624	Eftud2
9344	TAOK2	381921	Taok2
9349	RPL23	65019	Rpl23
9350	CER1	12622	Cer1
9351	NHERF2	65962	Nherf2
9352	TXNL1	53382	Txnl1
9353	SLIT2	20563	Slit2
9354	UBE4A	140630	Ube4a
9355	LHX2	16870	Lhx2
9356	SLC22A6	18399	Slc22a6
9358	ITGBL1	223272	Itgbl1
9360	PPIG	228005	Ppig
9361	LONP1	74142	Lonp1
9363	RAB33A	19337	Rab33a
9364	RAB28	100972	Rab28
9365	KL	16591	Kl
9367	RAB9A	56382	Rab9
9368	NHERF1	26941	Nherf1
9369	NRXN3	18191	Nrxn3
9370	ADIPOQ	11450	Adipoq
9371	KIF3B	16569	Kif3b
9372	ZFYVE9	230597	Zfyve9
9373	PLAA	18786	Plaa
9374	PPT2	54397	Ppt2
9375	TM9SF2	68059	Tm9sf2
9376	SLC22A8	19879	Slc22a8
9378	NRXN1	18189	Nrxn1
9379	NRXN2	18190	Nrxn2
9380	GRHPR	76238	Grhpr
9381	OTOF	83762	Otof
9382	COG1	16834	Cog1
9388	LIPG	16891	Lipg
9389	SLC22A14	382113	Slc22a14
9390	SLC22A13	102570	Slc22a13
9391	CIAO1	26371	Ciao1
9392	TGFBRAP1	73122	Tgfbrap1
9394	HS6ST1	50785	Hs6st1
9397	NMT2	18108	Nmt2
9398	CD101	630146	Cd101
9399	STOML1	69106	Stoml1
9400	RECQL5	170472	Recql5
9401	RECQL4	79456	Recql4
9402	GRAP2	17444	Grap2
9403	SELENOF	93684	Selenof
9404	LPXN	107321	Lpxn
9406	ZRANB2	53861	Zranb2
9407	TMPRSS11D	231382	Tmprss11d
9409	PEX16	18633	Pex16
9410	SNRNP40	66585	Snrnp40
9411	ARHGAP29	214137	Arhgap29
9412	MED21	108098	Med21
9413	ENTREP1	381217	Entrep1
9414	TJP2	21873	Tjp2
9415	FADS2	56473	Fads2
9416	DDX23	74351	Ddx23
9419	CRIPT	56724	Cript
9420	CYP7B1	13123	Cyp7b1
9421	HAND1	15110	Hand1
9422	ZNF264	115485607	Zfp264
9423	NTN1	18208	Ntn1
9424	KCNK6	52150	Kcnk6
9425	CDYL	12593	Cdyl
9427	ECEL1	13599	Ecel1
9429	ABCG2	26357	Abcg2
9435	CHST2	54371	Chst2
9437	NCR1	17086	Ncr1
9439	MED23	70208	Med23
9440	MED17	234959	Med17
9441	MED26	70625	Med26
9442	MED27	68975	Med27
9443	MED7	66213	Med7
9444	QKI	19317	Qki
9445	ITM2B	16432	Itm2b
9446	GSTO1	14873	Gsto1
9447	AIM2	383619	Aim2
9448	MAP4K4	26921	Map4k4
9450	LY86	17084	Ly86
9451	EIF2AK3	13666	Eif2ak3
9452	ITM2A	16431	Itm2a
9453	GGPS1	14593	Ggps1
9454	HOMER3	26558	Homer3
9455	HOMER2	26557	Homer2
9456	HOMER1	26556	Homer1
9457	FHL5	57756	Fhl5
9459	ARHGEF6	73341	Arhgef6
9462	RASAL2	226525	Rasal2
9463	PICK1	18693	Pick1
9464	HAND2	15111	Hand2
9465	AKAP7	432442	Akap7
9466	IL27RA	50931	Il27ra
9467	SH3BP5	24056	Sh3bp5
9468	PCYT1B	236899	Pcyt1b
9469	CHST3	53374	Chst3
9470	EIF4E2	26987	Eif4e2
9472	AKAP6	238161	Akap6
9473	THEMIS2	230787	Themis2
9474	ATG5	11793	Atg5
9475	ROCK2	19878	Rock2
9476	NAPSA	16541	Napsa
9477	MED20	56771	Med20
9478	CABP1	29867	Cabp1
9479	MAPK8IP1	19099	Mapk8ip1
9480	ONECUT2	225631	Onecut2
9481	SLC25A27	74011	Slc25a27
9482	STX8	55943	Stx8
9486	CHST10	98388	Chst10
9487	PIGL	327942	Pigl
9488	PIGB	55981	Pigb
9489	PGS1	74451	Pgs1
9491	PSMF1	228769	Psmf1
9493	KIF23	71819	Kif23
9495	AKAP5	238276	Akap5
9496	TBX4	21387	Tbx4
9497	SLC4A7	218756	Slc4a7
9498	SLC4A8	59033	Slc4a8
9499	MYOT	58916	Myot
9500	MAGED1	94275	Maged1
9501	RPH3AL	380714	Rph3al
9507	ADAMTS4	240913	Adamts4
9508	ADAMTS3	330119	Adamts3
9509	ADAMTS2	216725	Adamts2
9510	ADAMTS1	11504	Adamts1
9512	PMPCB	73078	Pmpcb
9513	FXR2	23879	Fxr2
9514	GAL3ST1	53897	Gal3st1
9515	STXBP5L	207227	Stxbp5l
9516	LITAF	56722	Litaf
9517	SPTLC2	20773	Sptlc2
9518	GDF15	23886	Gdf15
9519	TBPL1	237336	Tbpl1
9520	NPEPPS	19155	Npepps
9521	EEF1E1	66143	Eef1e1
9522	SCAMP1	107767	Scamp1
9524	TECR	106529	Tecr
9525	VPS4B	20479	Vps4b
9526	MPDU1	24070	Mpdu1
9527	GOSR1	53334	Gosr1
9528	TMEM59	56374	Tmem59
9529	BAG5	70369	Bag5
9530	BAG4	67384	Bag4
9531	BAG3	29810	Bag3
9532	BAG2	213539	Bag2
9533	POLR1C	20016	Polr1c
9535	GMFG	63986	Gmfg
9536	PTGES	64292	Ptges
9537	TP53I11	277414	Trp53i11
9538	EI24	13663	Ei24
9541	CIR1	66935	Cir1
9542	NRG2	100042150	Nrg2
9543	IGDCC3	19289	Igdcc3
9545	RAB3D	19340	Rab3d
9546	APBA3	57267	Apba3
9547	CXCL14	57266	Cxcl14
9550	ATP6V1G1	66290	Atp6v1g1
9551	ATP5MF	57423	Atp5mf
9552	SPAG7	216873	Spag7
9553	MRPL33	66845	Mrpl33
9554	SEC22B	20333	Sec22b
9555	MACROH2A1	26914	Macroh2a1
9556	ATP5MJ	70257	Atp5mj
9557	CHD1L	68058	Chd1l
9559	VPS26A	30930	Vps26a
9562	MINPP1	17330	Minpp1
9563	H6PD	100198	H6pd
9567	GTPBP1	14904	Gtpbp1
9568	GABBR2	242425	Gabbr2
9569	GTF2IRD1	57080	Gtf2ird1
9570	GOSR2	56494	Gosr2
9572	NR1D1	217166	Nr1d1
9573	GDF3	14562	Gdf3
9575	CLOCK	12753	Clock
9576	SPAG6	381350	Spag6
9577	BABAM2	107976	Babam2
9578	CDC42BPB	217866	Cdc42bpb
9580	SOX13	20668	Sox13
9581	PREPL	213760	Prepl
9584	RBM39	170791	Rbm39
9585	KIF20B	240641	Kif20b
9586	CREB5	231991	Creb5
9587	MAD2L1BP	66591	Mad2l1bp
9588	PRDX6	11758	Prdx6
9589	WTAP	60532	Wtap
9590	AKAP12	83397	Akap12
9592	IER2	15936	Ier2
9595	CYTIP	227929	Cytip
9596	OR1R1P	258705	Or1r1
9600	PITPNM1	18739	Pitpnm1
9601	PDIA4	12304	Pdia4
9603	NFE2L3	18025	Nfe2l3
9604	RNF14	56736	Rnf14
9605	VPS9D1	72325	Vps9d1
9607	CARTPT	27220	Cartpt
9609	RAB36	76877	Rab36
9610	RIN1	225870	Rin1
9611	NCOR1	20185	Ncor1
9612	NCOR2	20602	Ncor2
9615	GDA	14544	Gda
9616	RNF7	19823	Rnf7
9617	MTRF1	211253	Mtrf1
9618	TRAF4	22032	Traf4
9619	ABCG1	11307	Abcg1
9620	CELSR1	12614	Celsr1
9622	KLK4	56640	Klk4
9625	AATK	11302	Aatk
9627	SNCAIP	67847	Sncaip
9628	RGS6	50779	Rgs6
9630	GNA14	14675	Gna14
9631	NUP155	170762	Nup155
9632	SEC24C	218811	Sec24c
9633	TESMIN	17771	Tesmin
9635	CLCA2	229933	Clca2
9636	ISG15	100038882	Isg15
9637	FEZ2	225020	Fez2
9638	FEZ1	235180	Fez1
9639	ARHGEF10	234094	Arhgef10
9640	ZNF592	233410	Zfp592
9641	IKBKE	56489	Ikbke
9643	MORF4L2	56397	Morf4l2
9644	SH3PXD2A	14218	Sh3pxd2a
9645	MICAL2	320878	Mical2
9646	CTR9	22083	Ctr9
9647	PPM1F	68606	Ppm1f
9648	GCC2	70297	Gcc2
9649	RALGPS1	241308	Ralgps1
9650	MTFR1	67472	Mtfr1
9651	PLCH2	269615	Plch2
9652	SKIC3	218343	Skic3
9653	HS2ST1	23908	Hs2st1
9654	TTLL4	67534	Ttll4
9655	SOCS5	56468	Socs5
9656	MDC1	240087	Mdc1
9657	IQCB1	320299	Iqcb1
9658	ZNF516	329003	Zfp516
9662	CEP135	381644	Cep135
9663	LPIN2	64898	Lpin2
9665	MARF1	223989	Marf1
9666	DZIP3	224170	Dzip3
9667	SAFB2	224902	Safb2
9669	EIF5B	226982	Eif5b
9670	IPO13	230673	Ipo13
9671	WSCD2	320916	Wscd2
9672	SDC3	20970	Sdc3
9673	SLC25A44	229517	Slc25a44
9674	KIAA0040	67647	4930523C07Rik
9675	TTI1	75425	Tti1
9677	PPIP5K1	327655	Ppip5k1
9678	PHF14	75725	Phf14
9679	FAM53B	77938	Fam53b
9681	DEPDC5	277854	Depdc5
9682	KDM4A	230674	Kdm4a
9683	N4BP1	80750	N4bp1
9684	LRRC14	223664	Lrrc14
9685	CLINT1	216705	Clint1
9686	VGLL4	232334	Vgll4
9687	GREB1	268527	Greb1
9688	NUP93	71805	Nup93
9689	BZW1	66882	Bzw1
9690	UBE3C	100763	Ube3c
9692	PRORP	66132	Prorp
9693	RAPGEF2	76089	Rapgef2
9694	EMC2	66736	Emc2
9695	EDEM1	192193	Edem1
9696	CROCC	230872	Crocc
9697	TRAM2	170829	Tram2
9698	PUM1	80912	Pum1
9699	RIMS2	116838	Rims2
9700	ESPL1	105988	Espl1
9701	PPP6R2	71474	Ppp6r2
9702	CEP57	74360	Cep57
9703	BLTP2	72503	Bltp2
9704	DHX34	71723	Dhx34
9705	ST18	240690	St18
9706	ULK2	29869	Ulk2
9709	HERPUD1	64209	Herpud1
9710	GARRE1	233103	Garre1
9711	RUBCN	100502698	Rubcn
9712	USP6NL	98910	Usp6nl
9715	FAM131B	76156	Fam131b
9716	AQR	11834	Aqr
9717	SEC14L5	665119	Sec14l5
9719	ADAMTSL2	77794	Adamtsl2
9721	GPRIN2	432839	Gprin2
9722	NOS1AP	70729	Nos1ap
9723	SEMA3E	20349	Sema3e
9725	TMEM63A	208795	Tmem63a
9726	ZNF646	233905	Zfp646
9727	RAB11FIP3	215445	Rab11fip3
9728	SECISBP2L	70354	Secisbp2l
9729	KIAA0408	212448	9330159F19Rik
9730	DCAF1	321006	Dcaf1
9731	CEP104	230967	Cep104
9732	DOCK4	238130	Dock4
9733	SART3	53890	Sart3
9734	HDAC9	79221	Hdac9
9735	KNTC1	208628	Kntc1
9736	USP34	17847	Usp34
9737	GPRASP1	67298	Gprasp1
9738	CCP110	101565	Ccp110
9739	SETD1A	233904	Setd1a
9741	LAPTM4A	17775	Laptm4a
9742	IFT140	106633	Ift140
9743	ARHGAP32	330914	Arhgap32
9744	ACAP1	216859	Acap1
9745	ZNF536	243937	Zfp536
9746	CLSTN3	232370	Clstn3
9747	TCAF1	77574	Tcaf1
9748	SLK	20874	Slk
9749	PHACTR2	215789	Phactr2
9750	RIPOR2	193385	Ripor2
9751	SNPH	241727	Snph
9752	PCDHA9	192161	Pcdha9
9753	ZSCAN12	22758	Zscan12
9754	STARD8	236920	Stard8
9755	TBKBP1	73174	Tbkbp1
9757	KMT2B	75410	Kmt2b
9758	FRMPD4	333605	Frmpd4
9759	HDAC4	208727	Hdac4
9760	TOX	252838	Tox
9761	MLEC	109154	Mlec
9762	LZTS3	241638	Lzts3
9764	KIAA0513	234797	6430548M08Rik
9765	ZFYVE16	218441	Zfyve16
9766	SUSD6	217684	Susd6
9767	JADE3	382207	Jade3
9768	PCLAF	68026	Pclaf
9770	RASSF2	215653	Rassf2
9771	RAPGEF5	217944	Rapgef5
9772	TMEM94	71947	Tmem94
9774	BCLAF1	72567	Bclaf1
9775	EIF4A3	192170	Eif4a3
9776	ATG13	51897	Atg13
9777	TM9SF4	99237	Tm9sf4
9778	KIAA0232	320661	D5Ertd579e
9779	TBC1D5	72238	Tbc1d5
9780	PIEZO1	234839	Piezo1
9781	RNF144A	108089	Rnf144a
9782	MATR3	17184	Matr3
9783	RIMS3	242662	Rims3
9784	SNX17	266781	Snx17
9785	DHX38	64340	Dhx38
9786	KIAA0586	76967	2700049A03Rik
9787	DLGAP5	218977	Dlgap5
9788	MTSS1	211401	Mtss1
9789	SPCS2	66624	Spcs2
9790	BMS1	213895	Bms1
9791	PTDSS1	19210	Ptdss1
9792	SERTAD2	58172	Sertad2
9793	CKAP5	75786	Ckap5
9794	MAML1	103806	Maml1
9796	PHYHIP	105653	Phyhip
9797	TATDN2	381801	Tatdn2
9798	IST1	71955	Ist1
9801	MRPL19	56284	Mrpl19
9802	DAZAP2	23994	Dazap2
9804	TOMM20	67952	Tomm20
9805	SCRN1	69938	Scrn1
9806	SPOCK2	94214	Spock2
9807	IP6K1	27399	Ip6k1
9810	RNF40	233900	Rnf40
9811	CTIF	269037	Ctif
9812	DELE1	66839	Dele1
9813	EFCAB14	230648	Efcab14
9814	SFI1	78887	Sfi1
9815	GIT2	26431	Git2
9816	URB2	382038	Urb2
9817	KEAP1	50868	Keap1
9818	NUP58	71844	Nup58
9819	TSC22D2	72033	Tsc22d2
9820	CUL7	66515	Cul7
9821	RB1CC1	12421	Rb1cc1
9823	ARMCX2	67416	Armcx2
9824	ARHGAP11A	228482	Arhgap11a
9825	SPATA2	263876	Spata2
9826	ARHGEF11	213498	Arhgef11
9827	RGP1	242406	Rgp1
9828	ARHGEF17	207212	Arhgef17
9829	DNAJC6	72685	Dnajc6
9830	TRIM14	74735	Trim14
9831	ZNF623	78834	Zfp623
9832	JAKMIP2	76217	Jakmip2
9833	MELK	17279	Melk
9836	LCMT2	329504	Lcmt2
9837	GINS1	69270	Gins1
9839	ZEB2	24136	Zeb2
9840	TESPA1	67596	Tespa1
9841	ZBTB24	268294	Zbtb24
9842	PLEKHM1	353047	Plekhm1
9843	HEPH	15203	Heph
9844	ELMO1	140580	Elmo1
9846	GAB2	14389	Gab2
9847	C2CD5	74741	C2cd5
9848	MFAP3L	71306	Mfap3l
9849	ZNF518A	72672	Zfp518a
9851	KIAA0753	74477	4933427D14Rik
9852	EPM2AIP1	77781	Epm2aip1
9853	RUSC2	100213	Rusc2
9854	C2CD2L	71764	C2cd2l
9855	FARP2	227377	Farp2
9856	KIAA0319	210108	D130043K22Rik
9857	CEP350	74081	Cep350
9858	PPP1R26	241289	Ppp1r26
9859	CEP170	545389	Cep170
9860	LRIG2	269473	Lrig2
9861	PSMD6	66413	Psmd6
9862	MED24	23989	Med24
9863	MAGI2	50791	Magi2
9865	TRIL	66873	Tril
9866	TRIM66	330627	Trim66
9867	PJA2	224938	Pja2
9868	TOMM70	28185	Tomm70a
9869	SETDB1	84505	Setdb1
9870	AREL1	68497	Arel1
9871	SEC24D	69608	Sec24d
9873	FCHSD2	207278	Fchsd2
9874	TLK1	228012	Tlk1
9875	URB1	207932	Urb1
9877	ZC3H11A	70579	Zc3h11a
9878	TOX4	268741	Tox4
9879	DDX46	212880	Ddx46
9880	ZBTB39	320080	Zbtb39
9881	TRANK1	320429	Trank1
9882	TBC1D4	210789	Tbc1d4
9885	OSBPL2	228983	Osbpl2
9886	RHOBTB1	69288	Rhobtb1
9887	SMG7	226517	Smg7
9889	ZBED4	223773	Zbed4
9890	PLPPR4	229791	Plppr4
9891	NUAK1	77976	Nuak1
9892	SNAP91	20616	Snap91
9894	TELO2	71718	Telo2
9895	TECPR2	104859	Tecpr2
9896	FIG4	103199	Fig4
9897	WASHC5	223593	Washc5
9898	UBAP2L	74383	Ubap2l
9899	SV2B	64176	Sv2b
9900	SV2A	64051	Sv2a
9901	SRGAP3	259302	Srgap3
9902	MRC2	17534	Mrc2
9903	KLHL21	242785	Klhl21
9904	RBM19	74111	Rbm19
9905	SGSM2	97761	Sgsm2
9907	AP5Z1	231855	Ap5z1
9908	G3BP2	23881	G3bp2
9909	DENND4B	229541	Dennd4b
9910	RABGAP1L	29809	Rabgap1l
9911	TMCC2	68875	Tmcc2
9912	ARHGAP44	216831	Arhgap44
9913	SUPT7L	72195	Supt7l
9914	ATP2C2	69047	Atp2c2
9915	ARNT2	11864	Arnt2
9917	FAM20B	215015	Fam20b
9918	NCAPD2	68298	Ncapd2
9919	SEC16A	227648	Sec16a
9920	KBTBD11	74901	Kbtbd11
9921	RNF10	50849	Rnf10
9922	IQSEC1	232227	Iqsec1
9923	ZBTB40	230848	Zbtb40
9924	PAN2	103135	Pan2
9925	ZBTB5	230119	Zbtb5
9926	LPGAT1	226856	Lpgat1
9927	MFN2	170731	Mfn2
9928	KIF14	381293	Kif14
9929	JOSD1	74158	Josd1
9931	HELZ	78455	Helz
9933	PUM3	52874	Pum3
9934	P2RY14	140795	P2ry14
9935	MAFB	16658	Mafb
9936	CD302	66205	Cd302
9937	DCLRE1A	55947	Dclre1a
9938	ARHGAP25	232201	Arhgap25
9939	RBM8A	60365	Rbm8a
9940	DLEC1	320256	Dlec1
9941	EXOG	208194	Exog
9942	XYLB	102448	Xylb
9943	OXSR1	108737	Oxsr1
9945	GFPT2	14584	Gfpt2
9946	CRYZL1	66609	Cryzl1
9948	WDR1	22388	Wdr1
9949	AMMECR1	56068	Ammecr1
9950	GOLGA5	27277	Golga5
9951	HS3ST4	628779	Hs3st4
9956	HS3ST2	195646	Hs3st2
9957	HS3ST1	15476	Hs3st1
9958	USP15	14479	Usp15
9960	USP3	235441	Usp3
9961	MVP	78388	Mvp
9962	SLC23A2	54338	Slc23a2
9963	SLC23A1	20522	Slc23a1
9965	FGF19	14170	Fgf15
9966	TNFSF15	326623	Tnfsf15
9967	THRAP3	230753	Thrap3
9968	MED12	59024	Med12
9969	MED13	327987	Med13
9970	NR1I3	12355	Nr1i3
9971	NR1H4	20186	Nr1h4
9972	NUP153	218210	Nup153
9973	CCS	12460	Ccs
9975	NR1D2	353187	Nr1d2
9978	RBX1	56438	Rbx1
9980	DOP1B	70028	Dop1b
9982	FGFBP1	14181	Fgfbp1
9984	THOC1	225160	Thoc1
9985	REC8	56739	Rec8
9986	RCE1	19671	Rce1
9987	HNRNPDL	50926	Hnrnpdl
9988	DMTF1	23857	Dmtf1
9989	PPP4R1	70351	Ppp4r1
9990	SLC12A6	107723	Slc12a6
9991	PTBP3	230257	Ptbp3
9992	KCNE2	246133	Kcne2
9993	DGCR2	13356	Dgcr2
9994	CASP8AP2	26885	Casp8ap2
9997	SCO2	100126824	Sco2
10000	AKT3	23797	Akt3
10001	MED6	69792	Med6
10002	NR2E3	23958	Nr2e3
10003	NAALAD2	72560	Naalad2
10004	NAALADL1	381204	Naaladl1
10005	ACOT8	170789	Acot8
10006	ABI1	11308	Abi1
10007	GNPDA1	26384	Gnpda1
10008	KCNE3	57442	Kcne3
10009	ZBTB33	56805	Zbtb33
10010	TANK	21353	Tank
10011	SRA1	24068	Sra1
10013	HDAC6	15185	Hdac6
10014	HDAC5	15184	Hdac5
10015	PDCD6IP	18571	Pdcd6ip
10016	PDCD6	18570	Pdcd6
10017	BCL2L10	12049	Bcl2l10
10018	BCL2L11	12125	Bcl2l11
10019	SH2B3	16923	Sh2b3
10020	GNE	50798	Gne
10021	HCN4	330953	Hcn4
10022	INSL5	23919	Insl5
10023	FRAT1	14296	Frat1
10024	TROAP	78733	Troap
10025	MED16	216154	Med16
10026	PIGK	329777	Pigk
10036	CHAF1A	27221	Chaf1a
10038	PARP2	11546	Parp2
10039	PARP3	235587	Parp3
10040	TOM1L1	71943	Tom1l1
10042	HMGXB4	70823	Hmgxb4
10043	TOM1	21968	Tom1
10044	SH2D3C	27387	Sh2d3c
10046	MAMLD1	333639	Mamld1
10048	RANBP9	56705	Ranbp9
10049	DNAJB6	23950	Dnajb6
10050	SLC17A4	319848	Slc17a4
10051	SMC4	70099	Smc4
10052	GJC1	14615	Gjc1
10053	AP1M2	11768	Ap1m2
10054	UBA2	50995	Uba2
10055	SAE1	56459	Sae1
10056	FARSB	23874	Farsb
10057	ABCC5	27416	Abcc5
10058	ABCB6	74104	Abcb6
10059	DNM1L	74006	Dnm1l
10060	ABCC9	20928	Abcc9
10061	ABCF2	27407	Abcf2
10062	NR1H3	22259	Nr1h3
10066	SCAMP2	24044	Scamp2
10068	IL18BP	16068	Il18bp
10069	RWDD2B	53858	Rwdd2b
10072	DPP3	75221	Dpp3
10073	SNUPN	66069	Snupn
10075	HUWE1	59026	Huwe1
10076	PTPRU	19273	Ptpru
10077	TSPAN32	27027	Tspan32
10078	TSSC4	56844	Tssc4
10079	ATP9A	11981	Atp9a
10081	PDCD7	50996	Pdcd7
10082	GPC6	23888	Gpc6
10083	USH1C	72088	Ush1c
10084	PQBP1	54633	Pqbp1
10085	EDIL3	13612	Edil3
10086	HHLA1	654498	Hhla1
10087	CERT1	68018	Cert1
10089	KCNK7	16530	Kcnk7
10090	UST	338362	Ust
10092	ARPC5	67771	Arpc5
10093	ARPC4	68089	Arpc4
10094	ARPC3	56378	Arpc3
10095	ARPC1B	11867	Arpc1b
10096	ACTR3	74117	Actr3
10097	ACTR2	66713	Actr2
10098	TSPAN5	56224	Tspan5
10099	TSPAN3	56434	Tspan3
10100	TSPAN2	70747	Tspan2
10101	NUBP2	26426	Nubp2
10102	TSFM	66399	Tsfm
10103	TSPAN1	66805	Tspan1
10105	PPIF	105675	Ppif
10106	CTDSP2	52468	Ctdsp2
10107	TRIM10	19824	Trim10
10109	ARPC2	76709	Arpc2
10110	SGK2	27219	Sgk2
10111	RAD50	19360	Rad50
10112	KIF20A	19348	Kif20a
10113	PREB	50907	Preb
10114	HIPK3	15259	Hipk3
10116	FEM1B	14155	Fem1b
10117	ENAM	13801	Enam
10120	ACTR1B	226977	Actr1b
10121	ACTR1A	54130	Actr1a
10123	ARL4C	320982	Arl4c
10124	ARL4A	11861	Arl4a
10125	RASGRP1	19419	Rasgrp1
10126	DNAL4	54152	Dnal4
10127	ZNF263	74120	Zfp263
10128	LRPPRC	72416	Lrpprc
10129	FRY	320365	Fry
10130	PDIA6	71853	Pdia6
10131	TRAP1	68015	Trap1
10133	OPTN	71648	Optn
10134	BCAP31	27061	Bcap31
10135	NAMPT	59027	Nampt
10137	RBM12	75710	Rbm12
10138	YAF2	67057	Yaf2
10139	ARFRP1	76688	Arfrp1
10140	TOB1	22057	Tob1
10142	AKAP9	100986	Akap9
10143	CLEC3A	403395	Clec3a
10144	FAM13A	58909	Fam13a
10146	G3BP1	27041	G3bp1
10147	SUGP2	234373	Sugp2
10148	EBI3	50498	Ebi3
10149	ADGRG2	237175	Adgrg2
10150	MBNL2	105559	Mbnl2
10152	ABI2	329165	Abi2
10153	CEBPZ	12607	Cebpz
10154	PLXNC1	54712	Plxnc1
10155	TRIM28	21849	Trim28
10156	RASA4	54153	Rasa4
10157	AASS	30956	Aass
10158	PDZK1IP1	67182	Pdzk1ip1
10159	ATP6AP2	70495	Atp6ap2
10160	FARP1	223254	Farp1
10161	LPAR6	67168	Lpar6
10162	LPCAT3	14792	Lpcat3
10163	WASF2	242687	Wasf2
10164	CHST4	26887	Chst4
10165	SLC25A13	50799	Slc25a13
10166	SLC25A15	18408	Slc25a15
10169	SERF2	378702	Serf2
10170	DHRS9	241452	Dhrs9
10171	RCL1	59028	Rcl1
10174	SORBS3	20410	Sorbs3
10175	CNIH1	12793	Cnih1
10178	TENM1	23963	Tenm1
10179	RBM7	67010	Rbm7
10180	RBM6	19654	Rbm6
10181	RBM5	83486	Rbm5
10184	LHFPL2	218454	Lhfpl2
10186	LHFPL6	108927	Lhfpl6
10188	TNK2	51789	Tnk2
10189	ALYREF	21681	Alyref
10190	TXNDC9	98258	Txndc9
10193	RNF41	67588	Rnf41
10194	TSHZ1	110796	Tshz1
10195	ALG3	208624	Alg3
10196	PRMT3	71974	Prmt3
10197	PSME3	19192	Psme3
10198	MPHOSPH9	269702	Mphosph9
10199	MPHOSPH10	67973	Mphosph10
10200	MPHOSPH6	68533	Mphosph6
10201	NME6	54369	Nme6
10202	DHRS2	71412	Dhrs2
10203	CALCRL	54598	Calcrl
10204	NUTF2	68051	Nutf2
10205	MPZL2	14012	Mpzl2
10206	TRIM13	66597	Trim13
10207	PATJ	12695	Patj
10208	USPL1	231915	Uspl1
10209	EIF1	20918	Eif1
10210	TOPORS	106021	Topors
10211	FLOT1	14251	Flot1
10212	DDX39A	68278	Ddx39a
10213	PSMD14	59029	Psmd14
10215	OLIG2	50913	Olig2
10216	PRG4	96875	Prg4
10217	CTDSPL	69274	Ctdspl
10218	ANGPTL7	654812	Angptl7
10219	KLRG1	50928	Klrg1
10220	GDF11	14561	Gdf11
10221	TRIB1	211770	Trib1
10223	GPA33	59290	Gpa33
10225	CD96	84544	Cd96
10226	PLIN3	66905	Plin3
10227	MFSD10	68294	Mfsd10
10228	STX6	58244	Stx6
10231	RCAN2	53901	Rcan2
10232	MSLN	56047	Msln
10233	LRRC23	16977	Lrrc23
10234	LRRC17	74511	Lrrc17
10235	RASGRP2	19395	Rasgrp2
10236	HNRNPR	74326	Hnrnpr
10237	SLC35B1	110172	Slc35b1
10238	DCAF7	71833	Dcaf7
10239	AP3S2	11778	Ap3s2
10240	MRPS31	57312	Mrps31
10241	CALCOCO2	76815	Calcoco2
10242	KCNMB2	72413	Kcnmb2
10243	GPHN	268566	Gphn
10244	RABEPK	227746	Rabepk
10245	TIMM17B	21855	Timm17b
10246	SLC17A2	218103	Slc17a2
10247	RIDA	15473	Rida
10248	POP7	74097	Pop7
10250	SRRM1	51796	Srrm1
10252	SPRY1	24063	Spry1
10253	SPRY2	24064	Spry2
10254	STAM2	56324	Stam2
10256	CNKSR1	194231	Cnksr1
10257	ABCC4	239273	Abcc4
10260	DENND4A	102442	Dennd4a
10261	IGSF6	80719	Igsf6
10262	SF3B4	107701	Sf3b4
10263	CDK2AP2	52004	Cdk2ap2
10265	IRX5	54352	Irx5
10266	RAMP2	54409	Ramp2
10267	RAMP1	51801	Ramp1
10268	RAMP3	56089	Ramp3
10269	ZMPSTE24	230709	Zmpste24
10270	AKAP8	56399	Akap8
10272	FSTL3	83554	Fstl3
10273	STUB1	56424	Stub1
10274	STAG1	20842	Stag1
10276	NET1	56349	Net1
10277	UBE4B	63958	Ube4b
10278	EFS	13644	Efs
10279	PRSS16	54373	Prss16
10280	SIGMAR1	18391	Sigmar1
10282	BET1	12068	Bet1
10283	CWC27	67285	Cwc27
10284	SAP18	20220	Sap18
10285	SMNDC1	76479	Smndc1
10286	BCAS2	68183	Bcas2
10287	RGS19	56470	Rgs19
10289	EIF1B	68969	Eif1b
10290	SPEG	11790	Speg
10291	SF3A1	67465	Sf3a1
10293	TRAIP	22036	Traip
10294	DNAJA2	56445	Dnaja2
10295	BCKDK	12041	Bckdk
10296	MAEA	59003	Maea
10297	APC2	23805	Apc2
10298	PAK4	70584	Pak4
10299	MARCHF6	223455	Marchf6
10300	KATNB1	74187	Katnb1
10302	SNAPC5	330959	Snapc5
10307	APBB3	225372	Apbb3
10309	CCNO	218630	Ccno
10311	VPS26C	13185	Vps26c
10312	TCIRG1	27060	Tcirg1
10313	RTN3	20168	Rtn3
10314	LANCL1	14768	Lancl1
10316	NMUR1	14767	Nmur1
10317	B3GALT5	93961	B3galt5
10318	TNIP1	57783	Tnip1
10319	LAMC3	23928	Lamc3
10320	IKZF1	22778	Ikzf1
10322	SMYD5	232187	Smyd5
10324	KLHL41	228003	Klhl41
10325	RRAGB	245670	Rragb
10327	AKR1A1	58810	Akr1a1
10328	EMC8	18117	Emc8
10329	RXYLT1	216395	Rxylt1
10330	CNPY2	56530	Cnpy2
10331	B3GNT3	72297	B3gnt3
10333	TLR6	21899	Tlr6
10335	IRAG1	17540	Irag1
